uid,region,name,population,latitude,longitude,distToBorder
M20136,Mexico,San Felipe Usila,11680,17.87987,-96.52802,900.529541
M20137,Mexico,San Francisco Cahuacua,3324,16.89657,-97.3072,1006.465133
M20138,Mexico,San Francisco Cajonos,472,17.17156,-96.25024,981.8663802
M20139,Mexico,San Francisco Chapulapa,1914,17.94098,-96.75581,967.3047731
M20140,Mexico,San Francisco Chindua,783,17.42739,-97.312,947.3745518
M20141,Mexico,San Francisco del Mar,5782,16.333333,-94.516667,1114.982805
M20142,Mexico,San Francisco Huehuetlan,1379,18.1979,-96.94665,862.3693602
M20143,Mexico,San Francisco Ixhuatan,9318,16.35,-94.483333,1105.906026
M20144,Mexico,San Francisco Jaltepetongo,1184,17.38516,-97.26416,952.0825457
M20145,Mexico,San Francisco Lachigolo,1789,17.00768,-96.59608,996.7570436
M20146,Mexico,San Francisco Logueche,1868,16.35021,-96.37718,1419.451072
M20147,Mexico,San Francisco Nuxaño,413,17.383333,-97.35,952.7245344
M20148,Mexico,San Francisco Ozolotepec,1991,16.10078,-96.22246,1100.738095
M20149,Mexico,San Francisco Sola,1250,16.51604,-96.97526,1049.363846
M20150,Mexico,San Francisco Telixtlahuaca,9694,17.3,-96.9,962.9599355
M20151,Mexico,San Francisco Teopan,452,17.8507,-97.483333,900.2517996
M20152,Mexico,San Francisco Tlapancingo,2064,17.48404,-98.266667,944.2104343
M20153,Mexico,San Gabriel Mixtepec,3959,16.09328,-97.08248,1096.118487
M20154,Mexico,San Ildefonso Amatlan,1938,16.3341,-96.49081,1072.361675
M20155,Mexico,San Ildefonso Sola,849,16.5202,-96.98414,1048.871907
M20156,Mexico,San Ildefonso Villa Alta,3294,17.33822,-96.15163,964.6233066
M20157,Mexico,San Jacinto Amilpas,8343,17.10129,-96.76275,985.2415467
M20158,Mexico,San Jacinto Tlacotepec,2355,16.5202,-97.38637,1048.362426
M20159,Mexico,San Jeronimo Coatlan,5227,16.23134,-96.87108,1081.43166
M20160,Mexico,San Jeronimo Silacayoapilla,1895,17.81042,-97.845,905.3449645
M20161,Mexico,San Jeronimo Sosola,2717,17.36628,-97.03359,954.5732149
M20162,Mexico,San Jeronimo Taviche,1529,16.71186,-96.59331,1029.627543
M20163,Mexico,San Jeronimo Tecoatl,1702,18.16736,-96.91276,865.9200009
M20164,Mexico,San Jorge Nuchita,3353,17.65599,-98.10501,923.881349
M20165,Mexico,San Jose Ayuquila,1271,17.94236,-97.96945,891.237614
M20166,Mexico,San Jose Chiltepec,9867,17.94737,-96.1708,897.0773375
M20167,Mexico,San Jose del Peñasco,1892,16.31605,-96.50218,1074.27387
M20168,Mexico,San Jose Estancia Grande,916,16.36466,-98.25029,1068.338561
M20169,Mexico,San Jose Independencia,4538,18.23957,-96.64525,859.6116564
M20170,Mexico,San Jose Lachiguiri,3151,16.37855,-96.33552,1068.812274
M20171,Mexico,San Jose Tenango,19969,18.15069,-96.71832,868.9253586
M20172,Mexico,San Juan Achiutla,531,17.34516,-97.50721,956.5283259
M20173,Mexico,San Juan Atepec,1572,17.42739,-96.53858,950.6314615
M20174,Mexico,Animas Trujano,2887,16.99102,-96.71303,997.7981504
M20175,Mexico,San Juan Bautista Atatlahuca,1775,17.53183,-96.82775,937.0165485
M20176,Mexico,San Juan Bautista Coixtlahuaca,3223,17.72432,-97.32388,914.3204433
M20177,Mexico,San Juan Bautista Cuicatlan,9298,17.79931,-96.95998,906.6503009
M20178,Mexico,San Juan Bautista Guelache,3499,17.22712,-96.77803,971.1665649
M20179,Mexico,San Juan Bautista Jayacatlan,1236,17.42294,-96.82192,949.153923
M20180,Mexico,San Juan Bautista Lo de Soto,2286,16.51048,-98.34751,1052.913652
M20181,Mexico,San Juan Bautista Suchitepec,442,17.97236,-97.65972,886.8205031
M20182,Mexico,San Juan Bautista Tlacoatzintepec,2242,17.86042,-96.58636,902.1758708
M20183,Mexico,San Juan Bautista Tlachichilco,1511,17.62349,-98.34473,929.4230327
M20184,Mexico,San Juan Bautista Tuxtepec,133913,18.0868,-96.12413,882.3305483
M20185,Mexico,San Juan Cacahuatepec,7514,16.61354,-98.15585,1040.038064
M20186,Mexico,San Juan Cieneguilla,666,17.85126,-98.27807,903.5520567
M20187,Mexico,San Juan Coatzospam,2479,18.0493,-96.76275,879.8868128
M20188,Mexico,San Juan Colorado,8656,16.46076,-97.95306,1055.919215
M20189,Mexico,San Juan Comaltepec,2338,17.33822,-95.9758,967.0258329
M20190,Mexico,San Juan Cotzocon,21679,17.16351,-95.78106,989.2882159
M20191,Mexico,San Juan Chicomezuchil,374,17.28823,-96.49525,966.4481917
M20192,Mexico,San Juan Chilateca,1338,16.82992,-96.67108,1015.969708
M20193,Mexico,San Juan del Estado,2285,17.27295,-96.79969,965.949921
M20194,Mexico,San Juan del Rio,1350,16.88325,-96.16051,1014.817645
M20195,Mexico,San Juan Diuxi,1468,17.28156,-97.3736,963.6081692
M20196,Mexico,San Juan Evangelista Analco,422,17.40739,-96.53913,952.8459655
M20197,Mexico,San Juan Guelavia,2914,16.95491,-96.54469,1003.016671
M20198,Mexico,San Juan Guichicovi,27399,16.96241,-95.09327,1024.878179
M20199,Mexico,San Juan Ihualtepec,849,17.74042,-98.28973,915.9509136
M20200,Mexico,San Juan Juquila Mixes,3588,16.93546,-95.91745,1012.288495
M20201,Mexico,San Juan Juquila Vijanos,1830,17.35489,-96.30357,960.9729349
M20202,Mexico,San Juan Lachao,4302,16.15884,-97.12498,1088.739569
M20203,Mexico,San Juan Lachigalla,3198,16.59243,-96.54968,1043.217913
M20204,Mexico,San Juan Lajarcia,675,16.50909,-95.92662,1059.194454
M20205,Mexico,San Juan Lalana,16775,17.47155,-95.8794,953.8074611
M20206,Mexico,San Juan de los Cues,2466,18.0468,-97.05859,878.7736598
M20207,Mexico,San Juan Mazatlan,17090,17.03268,-95.44466,1009.710375
M20208,Mexico,San Juan Mixtepec Mixteca,9543,17.30544,-97.83,961.472939
M20209,Mexico,San Juan Mixtepec Miahuatlan,932,16.27716,-96.30024,1080.397531
M20210,Mexico,San Juan ?umi,6750,17.39739,-97.70722,950.9042093
M20211,Mexico,San Juan Ozolotepec,3125,16.13189,-96.25857,1096.916804
M20212,Mexico,San Juan Petlapa,2551,17.46878,-96.03856,951.7233433
M20213,Mexico,San Juan Quiahije,3889,16.30133,-97.31776,1072.726985
M20214,Mexico,San Juan Quiotepec,2486,17.60182,-96.58858,930.8568551
M20215,Mexico,San Juan Sayultepec,665,17.45266,-97.28638,944.5624039
M20216,Mexico,San Juan Tabaa,1150,17.3049,-96.20857,967.6025933
M20217,Mexico,San Juan Tamazola,3454,17.16045,-97.22665,977.1192532
M20218,Mexico,San Juan Teita,572,17.09657,-97.41471,984.2011618
M20219,Mexico,San Juan Teitipac,2817,16.92963,-96.60442,1005.36171
M20220,Mexico,San Juan Tepeuxila,2974,17.72432,-96.84192,915.5401185
M20221,Mexico,San Juan Teposcolula,1448,17.55127,-97.42527,933.5841895
M20222,Mexico,San Juan Yaee,1605,17.42989,-96.28357,952.8951487
M20223,Mexico,San Juan Yatzona,496,17.40072,-96.16913,957.4939069
M20224,Mexico,San Juan Yucuita,720,17.51211,-97.27054,937.9482909
M20225,Mexico,San Lorenzo,5380,16.3941,-97.87389,1063.021416
M20226,Mexico,San Lorenzo Albarradas,2587,16.91046,-96.25718,1010.691628
M20227,Mexico,San Lorenzo Cacaotepec,9965,17.12906,-96.80026,981.9432483
M20228,Mexico,San Lorenzo Cuaunecuiltitla,737,18.20762,-96.91165,861.4481166
M20229,Mexico,San Lorenzo Texmelucan,5676,16.58409,-97.20193,1041.299405
M20230,Mexico,San Lorenzo Victoria,1202,17.66877,-98.11973,922.5617176
M20231,Mexico,San Lucas Camotlan,3144,16.94574,-95.71134,1014.3904
M20232,Mexico,San Lucas Ojitlan,20118,18.06041,-96.39607,881.8412827
M20233,Mexico,San Lucas Quiavini,1941,16.89935,-96.46913,1009.819291
M20234,Mexico,San Lucas Zoquiapam,7227,18.1368,-96.90719,869.3450369
M20235,Mexico,San Luis Amatlan,3618,16.38966,-96.49635,1066.149701
M20236,Mexico,San Marcial Ozolotepec,1741,16.08828,-96.40581,1100.357208
M20237,Mexico,San Marcos Arteaga,2303,17.72015,-97.86,915.4449202
M20238,Mexico,San Martin de los Cansecos,757,16.6577,-96.72775,1034.752253
M20239,Mexico,San Martin Huamelulpam,1078,17.39794,-97.60166,950.6874094
M20240,Mexico,San Martin Itunyoso,2614,17.22851,-97.88084,970.2184357
M20241,Mexico,San Martin Lachila,1200,16.61243,-96.84969,1039.141
M20242,Mexico,San Martin Peras,8877,17.35989,-98.23835,957.7436989
M20243,Mexico,San Martin Tilcajete,1776,16.85992,-96.69553,1012.477213
M20244,Mexico,San Martin Toxpalan,3254,18.10069,-97.05748,872.780211
M20245,Mexico,San Martin Zacatepec,1370,17.80764,-98.06001,906.7387182
M20246,Mexico,San Mateo Cajonos,642,17.16184,-96.20718,983.4435293
M20247,Mexico,Capulalpam de Mendez,1391,17.30684,-96.44636,964.8324693
M20248,Mexico,San Mateo del Mar,10657,16.21078,-94.98187,1109.159162
M20249,Mexico,San Mateo Yoloxochitlan,2913,18.14291,-96.86831,868.8614069
M20250,Mexico,San Mateo Etlatongo,1108,17.41572,-97.2736,948.6773741
M20251,Mexico,San Mateo Nejapam,1150,17.65654,-98.41697,926.4714282
M20252,Mexico,San Mateo Peñasco,1838,17.15073,-97.53221,978.1725459
M20253,Mexico,San Mateo Piñas,4148,15.9994,-96.33552,1110.851536
M20254,Mexico,San Mateo Rio Hondo,3495,16.14328,-96.44968,1093.879141
M20255,Mexico,San Mateo Sindihui,1945,17.00268,-97.35165,994.6530219
M20256,Mexico,San Mateo Tlapiltepec,250,17.81014,-97.43221,904.7669517
M20257,Mexico,San Melchor Betaza,1122,17.25017,-96.15163,974.355344
M20258,Mexico,San Miguel Achiutla,880,17.30516,-97.4886,960.9810534
M20259,Mexico,San Miguel Ahuehuetitlan,2261,17.67238,-98.31723,923.7460466
M20260,Mexico,San Miguel Aloapam,2621,17.41183,-96.69275,951.1754763
M20261,Mexico,San Miguel Amatitlan,6143,17.89181,-98.02417,897.1651693
M20262,Mexico,San Miguel Amatlan,1089,17.27906,-96.47135,967.6808155
M20263,Mexico,San Miguel Coatlan,3134,16.19578,-96.69331,1086.298086
M20264,Mexico,San Miguel Chicahua,2276,17.63654,-97.19498,924.1551965
M20265,Mexico,San Miguel Chimalapa,5947,16.71408,-94.74798,1059.996828
M20266,Mexico,San Miguel del Puerto,8584,15.92329,-96.17467,1120.907647
M20267,Mexico,San Miguel del Rio,307,17.32155,-96.56803,962.1318624
M20268,Mexico,San Miguel Ejutla,884,16.58048,-96.73997,1043.264068
M20269,Mexico,San Miguel el Grande,3635,17.04657,-97.61971,989.817521
M20270,Mexico,San Miguel Huautla,1703,17.74099,-97.14332,912.6073408
M20271,Mexico,San Miguel Mixtepec,2097,16.77769,-96.95748,1020.313819
M20272,Mexico,San Miguel Panixtlahuaca,6705,16.26049,-97.37833,1077.273189
M20273,Mexico,San Miguel Peras,3205,16.93824,-97.01137,1002.270383
M20274,Mexico,San Miguel Piedras,1193,16.99241,-97.22748,995.8242147
M20275,Mexico,San Miguel Quetzaltepec,5332,16.97352,-95.75994,1010.53193
M20276,Mexico,San Miguel Santa Flor,874,17.92153,-96.79886,893.8608356
M20277,Mexico,Villa Sola de Vega,12668,16.51548,-96.97804,1049.416971
M20278,Mexico,San Miguel Soyaltepec,36036,18.24235,-96.40163,861.6361285
M20279,Mexico,San Miguel Suchixtepec,2617,16.09245,-96.46552,1099.389744
M20280,Mexico,Villa Talea de Castro,2673,17.36239,-96.24857,960.7683656
M20281,Mexico,San Miguel Tecomatlan,268,17.39378,-97.26832,951.1214168
M20282,Mexico,San Miguel Tenango,821,16.26688,-95.59522,1090.968456
M20283,Mexico,San Miguel Tequixtepec,1038,17.80264,-97.34083,905.601863
M20284,Mexico,San Miguel Tilquiapam,3160,16.78186,-96.58164,1021.941025
M20285,Mexico,San Miguel Tlacamama,3115,16.41604,-98.06278,1061.431536
M20286,Mexico,San Miguel Tlacotepec,3525,17.45489,-98.00611,945.6299759
M20287,Mexico,San Miguel Tulancingo,432,17.75126,-97.44138,911.3214464
M20288,Mexico,San Miguel Yotao,601,17.36933,-96.33691,959.0108078
M20289,Mexico,San Nicolas,1131,16.42021,-96.74192,1061.068668
M20290,Mexico,San Nicolas Hidalgo,991,17.78348,-98.1439,909.9917499
M20291,Mexico,San Pablo Coatlan,4069,16.22299,-96.78358,1082.770922
M20292,Mexico,San Pablo Cuatro Venados,1294,16.98268,-96.89137,997.7738214
M20293,Mexico,San Pablo Etla,7103,17.14517,-96.76025,980.3788881
M20294,Mexico,San Pablo Huitzo,5071,17.27712,-96.88276,965.0649085
M20295,Mexico,San Pablo Huixtepec,8470,16.82214,-96.78164,1016.166113
M20296,Mexico,San Pablo Macuiltianguis,1135,17.53515,-96.55358,938.5466092
M20297,Mexico,San Pablo Tijaltepec,2489,17.0188,-97.50027,992.8585259
M20298,Mexico,San Pablo Villa de Mitla,10477,16.92296,-96.36274,1008.198908
M20299,Mexico,San Pablo Yaganiza,1074,17.14601,-96.22802,984.9499916
M20300,Mexico,San Pedro Amuzgos,5334,16.65353,-98.08972,1035.184085
M20301,Mexico,San Pedro Apostol,1471,16.73686,-96.72664,1025.960575
M20302,Mexico,San Pedro Atoyac,3765,16.48965,-97.98639,1052.857659
M20303,Mexico,San Pedro Cajonos,1204,17.16879,-96.26135,982.0467284
M20304,Mexico,San Pedro Coxcaltepec Cantaros,1050,17.33239,-97.13804,958.0954219
M20305,Mexico,San Pedro Comitancillo,3634,16.49105,-95.15993,1074.720118
M20306,Mexico,San Pedro el Alto,4735,16.03522,-96.47385,1105.674773
M20307,Mexico,San Pedro Huamelula,9862,16.02579,-95.6655,1116.350256
M20308,Mexico,San Pedro Huilotepec,2588,16.24467,-95.15021,1101.808654
M20309,Mexico,San Pedro Ixcatlan,10854,18.14513,-96.50997,871.2859939
M20310,Mexico,San Pedro Ixtlahuaca,3604,17.0638,-96.81831,989.1028137
M20311,Mexico,San Pedro Jaltepetongo,677,17.68932,-97.03415,918.6254981
M20312,Mexico,San Pedro Jicayan,1298,16.45354,-98.01473,1057.01092
M20313,Mexico,San Pedro Jocotipac,1010,17.76931,-97.0797,909.5954026
M20314,Mexico,San Pedro Juchatengo,1548,16.34105,-97.08693,1068.532859
M20315,Mexico,San Pedro Martir,1903,16.74353,-96.71136,1025.311996
M20316,Mexico,San Pedro Martir Quiechapa,821,16.41466,-96.24691,1065.710015
M20317,Mexico,San Pedro Martir Yucuxaco,1555,17.43128,-97.61138,946.9852777
M20318,Mexico,San Pedro Mixtepec Juquila,32471,15.98357,-97.08304,1108.327768
M20319,Mexico,San Pedro Mixtepec Miahuatlan,1312,16.2716,-96.28302,1081.186364
M20320,Mexico,San Pedro Molinos,653,17.10212,-97.54333,983.5855518
M20321,Mexico,San Pedro Nopala,926,17.80487,-97.54083,905.3554037
M20322,Mexico,San Pedro Ocopetatillo,877,18.18679,-96.91359,863.7553028
M20323,Mexico,San Pedro Ocotepec,1780,16.95491,-95.84466,1011.237398
M20324,Mexico,San Pedro Pochutla,36982,15.74524,-96.46552,1137.932008
M20325,Mexico,San Pedro Quiatoni,9570,16.77992,-96.03217,1027.858809
M20326,Mexico,San Pedro Sochiapam,4535,17.8282,-96.66247,905.1471196
M20327,Mexico,San Pedro Tapanatepec,13377,16.36771,-94.19463,1112.0654
M20328,Mexico,San Pedro Taviche,1052,16.63604,-96.53525,1038.488876
M20329,Mexico,San Pedro Teozacoalco,1428,17.01657,-97.28693,993.1075971
M20330,Mexico,San Pedro Teutila,4173,17.97569,-96.70442,888.4610957
M20331,Mexico,San Pedro Tidaa,850,17.341,-97.37694,956.9913568
M20332,Mexico,San Pedro Topiltepec,420,17.43683,-97.3447,946.3236637
M20333,Mexico,San Pedro Totolapa,2684,16.67019,-96.30857,1036.757611
M20334,Mexico,Villa de Tututepec de Melchor Ocampo,42645,16.12995,-97.60721,1091.839619
M20335,Mexico,San Pedro Yaneri,991,17.41933,-96.35468,953.2836458
M20336,Mexico,San Pedro Yolox,2546,17.58821,-96.55191,932.6732416
M20337,Mexico,San Pedro y San Pablo Ayutla,5504,17.0263,-96.08024,1000.009949
M20338,Mexico,Villa de Etla,7819,17.20823,-96.80026,973.1417091
M20339,Mexico,San Pedro y San Pablo Teposcolula,3486,17.51127,-97.4886,938.0369932
M20340,Mexico,San Pedro y San Pablo Tequixtepec,2061,18.06097,-97.71916,877.0774604
M20341,Mexico,San Pedro Yucunama,246,17.56099,-97.48277,932.5021871
M20342,Mexico,San Raymundo Jalpan,1584,16.97185,-96.75719,999.6615466
M20343,Mexico,San Sebastian Abasolo,2029,16.99352,-96.58747,998.3946899
M20344,Mexico,San Sebastian Coatlan,2366,16.20078,-96.82469,1085.038617
M20345,Mexico,San Sebastian Ixcapa,3722,16.54243,-98.14473,1047.867869
M20346,Mexico,San Sebastian Nicananduta,1633,17.51738,-97.685,937.5058255
M20347,Mexico,San Sebastian Rio Hondo,3288,16.18272,-96.46413,1089.381974
M20348,Mexico,San Sebastian Tecomaxtlahuaca,8671,17.34655,-98.03222,957.8190159
M20349,Mexico,San Sebastian Teitipac,2062,16.95074,-96.61414,1002.945839
M20350,Mexico,San Sebastian Tutla,15690,17.06046,-96.67247,990.3476537
M20351,Mexico,San Simon Almolongas,2470,16.40633,-96.71969,1062.739429
M20352,Mexico,San Simon Zahuatlan,2225,17.82848,-98.00306,904.0821301
M20353,Mexico,Santa Ana,1867,16.33966,-96.71636,1070.169435
M20354,Mexico,Santa Ana Ateixtlahuaca,524,18.21068,-96.90442,861.1427425
M20355,Mexico,Santa Ana Cuauhtemoc,864,17.98541,-96.7947,886.7861908
M20356,Mexico,Santa Ana del Valle,2140,16.99518,-96.47108,999.1711291
M20357,Mexico,Santa Ana Tavela,993,16.65493,-95.90995,1043.336976
M20358,Mexico,Santa Ana Tlapacoyan,1990,16.74353,-96.83719,1024.620707
M20359,Mexico,Santa Ana Yareni,1149,17.39794,-96.61053,953.3152724
M20360,Mexico,Santa Ana Zegache,3415,16.83686,-96.72942,1014.829609
M20361,Mexico,Santa Catalina Quieri,977,16.32105,-96.26579,1075.882861
M20362,Mexico,Santa Catarina Cuixtla,1545,16.30827,-96.63525,1074.164868
M20363,Mexico,Santa Catarina Ixtepeji,2532,17.26656,-96.56247,968.2805862
M20364,Mexico,Santa Catarina Juquila,14036,16.23716,-97.29249,1079.870502
M20365,Mexico,Santa Catarina Lachatao,1542,17.26879,-96.47218,968.8122575
M20366,Mexico,Santa Catarina Loxicha,4440,16.06745,-96.75331,1100.223255
M20367,Mexico,Santa Catarina Mechoacan,4230,16.33688,-97.83639,1069.262542
M20368,Mexico,Santa Catarina Minas,1604,16.77992,-96.61692,1021.897384
M20369,Mexico,Santa Catarina Quiane,1758,16.88018,-96.74081,1009.946807
M20370,Mexico,Santa Catarina Tayata,725,17.34655,-97.5586,956.3805303
M20371,Mexico,Santa Catarina Ticua,858,17.07156,-97.53638,986.98621
M20372,Mexico,Santa Catarina Yosonotu,1848,17.02018,-97.66139,992.8078352
M20373,Mexico,Santa Catarina Zapoquila,573,18.06597,-97.60166,876.3254259
M20374,Mexico,Santa Cruz Acatepec,1263,18.16402,-96.87526,866.4779298
M20375,Mexico,Santa Cruz Amilpas,6457,17.05907,-96.68358,990.4274873
M20376,Mexico,Santa Cruz de Bravo,410,17.5821,-98.22446,932.9665532
M20377,Mexico,Santa Cruz Itundujia,10688,16.87352,-97.66,1009.130349
M20378,Mexico,Santa Cruz Mixtepec,3311,16.79242,-96.88108,1018.980647
M20379,Mexico,Santa Cruz Nundaco,2672,17.17295,-97.72389,975.919279
M20380,Mexico,Santa Cruz Papalutla,1833,16.9563,-96.58414,1002.552759
M20381,Mexico,Santa Cruz Tacache de Mina,2625,17.82737,-98.15057,905.1664329
M20382,Mexico,Santa Cruz Tacahua,1158,16.91824,-97.49249,1004.052776
M20383,Mexico,Santa Cruz Tayata,567,17.35711,-97.56889,955.2096737
M20384,Mexico,Santa Cruz Xitla,4061,16.32716,-96.67192,1071.828641
M20385,Mexico,Santa Cruz Xoxocotlan,52806,17.02713,-96.73358,993.657938
M20386,Mexico,Santa Cruz Zenzontepec,15054,16.53409,-97.49555,1046.816154
M20387,Mexico,Santa Gertrudis,3549,16.78492,-96.80081,1020.201637
M20388,Mexico,Santa Ines del Monte,2212,16.92324,-96.86276,1004.513956
M20389,Mexico,Santa Ines Yatzeche,1177,16.80742,-96.75997,1017.923212
M20390,Mexico,Santa Lucia del Camino,44364,17.06324,-96.69358,989.8981649
M20391,Mexico,Santa Lucia Miahuatlan,2808,16.18745,-96.61803,1087.703345
M20392,Mexico,Santa Lucia Monteverde,6663,16.97102,-97.66611,998.2868829
M20393,Mexico,Santa Lucia Ocotlan,3455,16.73825,-96.67913,1026.102286
M20394,Mexico,Santa Maria Alotepec,2660,17.0938,-95.85495,995.7810753
M20395,Mexico,Santa Maria Apazco,2531,17.63404,-97.10137,924.5969766
M20396,Mexico,Santa Maria la Asuncion,3329,18.10763,-96.8197,873.05351
M20397,Mexico,Heroica Ciudad de Tlaxiaco,29026,17.27016,-97.67944,965.0124171
M20398,Mexico,Ayoquezco de Aldama,5597,16.68408,-96.84247,1031.206632
M20399,Mexico,Santa Maria Atzompa,15749,17.10213,-96.77803,985.0603864
M20400,Mexico,Santa Maria Camotlan,1562,17.89653,-97.69139,895.31822
M20401,Mexico,Santa Maria Colotepec,18120,15.89801,-96.93776,1118.255382
M20402,Mexico,Santa Maria Cortijo,1016,16.45076,-98.2864,1059.049473
M20403,Mexico,Santa Maria Coyotepec,1658,16.96602,-96.70803,1000.607796
M20404,Mexico,Santa Maria Chachoapam,808,17.52516,-97.2836,936.4922144
M20405,Mexico,Villa de Chilapa de Diaz,1711,17.5896,-97.63222,929.3855453
M20406,Mexico,Santa Maria Chilchotla,21436,18.2329,-96.82943,859.0730006
M20407,Mexico,Santa Maria Chimalapa,7106,16.90714,-94.68353,1040.717262
M20408,Mexico,Santa Maria del Rosario,414,17.35072,-97.59471,955.9379112
M20409,Mexico,Santa Maria del Tule,7272,17.04796,-96.63358,992.0075493
M20410,Mexico,Santa Maria Ecatepec,3369,16.28466,-95.87745,1084.650711
M20411,Mexico,Santa Maria Guelace,759,17.00241,-96.60275,997.2921073
M20412,Mexico,Santa Maria Guienagati,3021,16.73825,-95.35439,1043.702823
M20413,Mexico,Santa Maria Huatulco,28327,15.83496,-96.32246,1129.209097
M20414,Mexico,Santa Maria Huazolotitlan,10118,16.30271,-97.91361,1073.336745
M20415,Mexico,Santa Maria Ipalapa,4910,16.63742,-98.03085,1036.647655
M20416,Mexico,Santa Maria Ixcatlan,594,17.85348,-97.19304,900.0095766
M20417,Mexico,Santa Maria Jacatepec,9783,17.86098,-96.20995,906.1080079
M20418,Mexico,Santa Maria Jalapa del Marques,10491,16.4416,-95.44522,1074.435361
M20419,Mexico,Santa Maria Jaltianguis,598,17.36266,-96.52802,957.9041946
M20420,Mexico,Santa Maria Lachixio,1070,16.72825,-97.01998,1025.611254
M20421,Mexico,Santa Maria Mixtequilla,4041,16.37521,-95.25993,1085.291025
M20422,Mexico,Santa Maria Nativitas,770,17.66182,-97.3336,921.2778199
M20423,Mexico,Santa Maria Nduayaco,606,17.411,-97.49749,949.198999
M20424,Mexico,Santa Maria Ozolotepec,4156,16.13078,-96.37024,1095.960366
M20425,Mexico,Santa Maria Papalo,2081,17.7832,-96.79747,909.2438338
M20426,Mexico,Santa Maria Peñoles,6914,17.07852,-97.00165,986.6920063
M20427,Mexico,Santa Maria Petapa,13648,16.82242,-95.11993,1039.495669
M20428,Mexico,Santa Maria Quiegolani,1506,16.27744,-96.05245,1083.132112
M20429,Mexico,Santa Maria Sola,1675,16.56882,-97.01748,1043.359583
M20430,Mexico,Santa Maria Tataltepec,272,17.14101,-97.39333,979.2541485
M20431,Mexico,Santa Maria Tecomavaca,1831,17.95626,-97.02387,888.9561104
M20432,Mexico,Santa Maria Temaxcalapa,958,17.38128,-96.16135,959.7408786
M20433,Mexico,Santa Maria Temaxcaltepec,2622,16.16411,-97.19609,1088.055182
M20434,Mexico,Santa Maria Teopoxco,4843,18.15958,-96.95359,866.6018017
M20435,Mexico,Santa Maria Tepantlali,2752,16.99602,-96.01023,1004.291545
M20436,Mexico,Santa Maria Texcatitlan,1204,17.71321,-97.06693,915.8722175
M20437,Mexico,Santa Maria Tlahuitoltepec,8406,17.0938,-96.06467,992.7588096
M20438,Mexico,Santa Maria Tlalixtac,1562,17.95014,-96.73776,891.0686622
M20439,Mexico,Santa Maria Tonameca,20228,15.74663,-96.54746,1137.161597
M20440,Mexico,Santa Maria Totolapilla,1016,16.60076,-95.62522,1053.763096
M20441,Mexico,Santa Maria Xadani,5698,16.36105,-95.01881,1091.975248
M20442,Mexico,Santa Maria Yalina,378,17.23962,-96.26218,974.1975174
M20443,Mexico,Santa Maria Yavesia,460,17.2349,-96.42969,972.9671096
M20444,Mexico,Santa Maria Yolotepec,469,16.87713,-97.50444,1008.62918
M20445,Mexico,Santa Maria Yosoyua,1223,17.11879,-97.51555,981.7277015
M20446,Mexico,Santa Maria Yucuhiti,6565,17.0188,-97.76972,993.1859994
M20447,Mexico,Santa Maria Zacatepec,15417,16.76186,-97.98917,1022.599462
M20448,Mexico,Santa Maria Zaniza,1633,16.65492,-97.33916,1033.365457
M20449,Mexico,Santa Maria Zoquitlan,3449,16.56048,-96.35413,1048.463204
M20450,Mexico,Santiago Amoltepec,9537,16.64243,-97.49527,1034.755797
M20451,Mexico,Santiago Apoala,1365,17.65071,-97.13916,922.6634048
M20452,Mexico,Santiago Apostol,4636,16.80353,-96.71969,1018.592844
M20453,Mexico,Santiago Astata,2577,15.98746,-95.67411,1120.435937
M20454,Mexico,Santiago Atitlan,2754,17.10324,-95.94634,993.366074
M20455,Mexico,Santiago Ayuquililla,2404,17.93125,-97.95584,892.4015157
M20456,Mexico,Santiago Cacaloxtepec,1341,17.72154,-97.74195,914.9085403
M20457,Mexico,Santiago Camotlan,3058,17.44516,-96.18496,952.382902
M20458,Mexico,Santiago Comaltepec,1544,17.56571,-96.54858,935.1982667
M20459,Mexico,Santiago Chazumba,4314,18.18957,-97.68083,862.6820019
M20460,Mexico,Santiago Choapam,4837,17.36183,-95.92245,965.2198956
M20461,Mexico,Santiago del Rio,725,17.45628,-98.08918,945.9669949
M20462,Mexico,Santiago Huajolotitlan,3988,17.82792,-97.73167,903.0439458
M20463,Mexico,Santiago Huauclilla,933,17.451,-97.07193,945.0390814
M20464,Mexico,Santiago Ihuitlan Plumas,601,17.84931,-97.42666,900.406532
M20465,Mexico,Santiago Ixcuintepec,1200,16.93518,-95.62161,1017.094806
M20466,Mexico,Santiago Ixtayutla,10675,16.56576,-97.65333,1043.377798
M20467,Mexico,Santiago Jamiltepec,17922,16.28133,-97.82361,1075.404478
M20468,Mexico,Santiago Jocotepec,12682,17.53572,-95.94329,945.7454407
M20469,Mexico,Santiago Juxtlahuaca,28118,17.33405,-98.01139,959.0928931
M20470,Mexico,Santiago Lachiguiri,6336,16.68632,-95.53078,1046.029849
M20471,Mexico,Santiago Lalopa,520,17.4185,-96.24857,954.5603294
M20472,Mexico,Santiago Laollaga,2788,16.58548,-95.20577,1063.444725
M20473,Mexico,Santiago Laxopa,1432,17.21767,-96.31135,976.0818946
M20474,Mexico,Santiago Llano Grande,3291,16.48965,-98.28918,1054.753323
M20475,Mexico,Santiago Matatlan,1988,16.86464,-96.38218,1014.472586
M20476,Mexico,Santiago Miltepec,397,17.98486,-97.68972,885.4837828
